trajectory_id,program_id,task_id,family,variant,condition,task_text,reference_text,boundary_crossed,reference_start_token_index,token_count,analysis_token_count,trajectory_valid,mean_entropy_top20,median_entropy_top20,mean_entropy_valid_vocab,median_entropy_valid_vocab,semantic_step_balanced_entropy_top20,mean_p1,median_p1,mean_top20_mass,mean_reference_surprisal,median_reference_rank,fraction_p1_ge_090,fraction_p1_ge_099,step_mapped_token_fraction,boundary_overlap_token_fraction,unmapped_token_fraction
remove_digits__v1__python_opaque,remove_digits__v1,remove_digits,string_filter,1,python_opaque,"Given a string, return a new string with all decimal digits removed.","def zav0(mip0):
    tuk0 = """"
    for qel0 in mip0:
        if not qel0.isdigit():
            tuk0 += qel0
    return tuk0",False,24,53,52,True,0.6360928971631578,0.06807470321655273,0.9476353685204231,0.08990618586540222,0.8238206161110452,0.7981039841587727,0.9890998899936676,0.9481502232643274,1.6757167405850082,1.0,0.6730769230769231,0.4807692307692308,1.0,0.0,0.0
flatten_pairs__v3__controlled_nl,flatten_pairs__v3,flatten_pairs,flatten_one_level,3,controlled_nl,"Given a list of two-element pairs, flatten the pairs into one list in pair order.","PROCEDURE flatten_pairs INPUT entry:
SET x TO [].
FOR EACH element IN entry:
    EXECUTE x.append(element[0]).
    EXECUTE x.append(element[1]).
RETURN x",False,30,59,58,True,0.6467734755145823,0.2895652502775192,0.7830742927133166,0.32614241540431976,0.6583057729148543,0.7922189120074798,0.9364304542541504,0.9803599910489444,1.453592359004421,1.0,0.5517241379310345,0.3448275862068966,1.0,0.0,0.0
chunks_pairs__v1__nl_exp7_anchor,chunks_pairs__v1,chunks_pairs,chunking,1,nl_exp7_anchor,"Given a list, split it into consecutive chunks containing at most two elements.",Create an empty result list. Move a starting index through the input two positions at a time. Append the slice containing that position and the next one if present. Return the result.,False,26,36,35,True,1.1726043590344488,1.401480793952942,1.3842530823578791,1.5382049083709717,,0.6470261369432722,0.6135116219520569,0.9694254057747977,2.5533345204495292,2.0,0.22857142857142856,0.05714285714285714,,,
count_even_digits__v1__procedural_prose,count_even_digits__v1,count_even_digits,digit_count,1,procedural_prose,"Given a positive integer, count how many of its decimal digits are even.","Define a procedure named count_even_digits that receives number.
Set count to 0.
While number is greater than 0, do the following.
    Set digit to (number % 10).
    If (digit % 2) equals 0, do the following.
        Increase count by 1.
    Update number to number // 10.
Return count.",False,25,90,89,True,0.46156636139175533,0.20687246322631836,0.4972736528051111,0.2139708697795868,0.5144058389635354,0.8514625895559118,0.9600856900215149,0.9956786136948661,0.8633565840076369,1.0,0.6067415730337079,0.38202247191011235,1.0,0.0,0.0
contains_target__v3__procedural_prose,contains_target__v3,contains_target,membership_test,3,procedural_prose,"Given a list of values and a target, determine whether the target occurs in the list.","Define a procedure named contains_target that receives x and element.
For each entry in x, do the following.
    If entry equals element, do the following.
        Return true.
Return false.",False,28,45,44,True,0.8709511926228349,0.8022737503051758,0.995947600426999,0.9366832077503204,0.8629313136850084,0.7197098393331874,0.7554171681404114,0.9848835061896931,1.679779402805831,1.0,0.2727272727272727,0.06818181818181818,1.0,0.0,0.0
gcd_two__v2__pseudocode,gcd_two__v2,gcd_two,gcd_family,2,pseudocode,"Given two nonnegative integers, compute their greatest common divisor using the Euclidean algorithm.","PROCEDURE gcd_two(item, value)
WHILE value != 0
    (item, value) <- (value, (item % value))
RETURN item",False,28,42,41,True,0.6585742964185645,0.34515380859375,0.8151621542582045,0.36747121810913086,0.6533473782213605,0.7892055864014277,0.935632586479187,0.9774008596815714,1.78367087355511,1.0,0.5609756097560976,0.34146341463414637,1.0,0.0,0.0
count_odd__v3__pseudocode,count_odd__v3,count_odd,parity_count,3,pseudocode,"Given a list of integers, count how many values are odd.","PROCEDURE count_odd(x)
element <- 0
FOR entry IN x
    IF (entry % 2) != 0
        element <- element + 1
RETURN element",False,23,45,44,True,0.6398511900327073,0.43343600630760193,0.7236988222291323,0.46441303193569183,0.5909773605251556,0.7959743866866286,0.8775495290756226,0.9897277842868458,1.2638589551113248,1.0,0.45454545454545453,0.2727272727272727,1.0,0.0,0.0
list_divisors__v3__pseudocode,list_divisors__v3,list_divisors,divisors,3,pseudocode,"Given a positive integer n, return all positive divisors of n in increasing order.","PROCEDURE list_divisors(entry)
x <- []
FOR element IN range(1, (entry + 1))
    IF (entry % element) = 0
        x.append(element)
RETURN x",False,27,54,53,True,0.7094396977369094,0.6488675475120544,0.8398887058214795,0.720960259437561,0.7662650912936355,0.771338479698829,0.8345353007316589,0.9839613730052732,1.3496017709724086,1.0,0.41509433962264153,0.24528301886792453,1.0,0.0,0.0
ordered_unique_intersection__v1__procedural_prose,ordered_unique_intersection__v1,ordered_unique_intersection,ordered_intersection,1,procedural_prose,"Given two lists, return distinct values from the first list that also occur in the second list, preserving first-list order.","Define a procedure named ordered_unique_intersection that receives first and second.
Set result to [].
For each value in first, do the following.
    If (value is in second and value is not in result), do the following.
        Append value to result.
Return result.",False,36,64,63,True,0.6349747271853543,0.42849940061569214,0.7383108836643043,0.45485687255859375,0.7258229726663664,0.8054723957228282,0.9056469202041626,0.9868516023196872,1.3693258508223123,1.0,0.5238095238095238,0.12698412698412698,1.0,0.0,0.0
count_vowels__v2__pseudocode,count_vowels__v2,count_vowels,char_count,2,pseudocode,"Given a lowercase string, count how many characters are vowels.","PROCEDURE count_vowels(current)
value <- 0
FOR item IN current
    IF item IN 'aeiou'
        value <- value + 1
RETURN value",False,25,45,44,True,0.5270737867576827,0.3435803949832916,0.5924016056307498,0.3775961995124817,0.4542968509320215,0.8375589353117076,0.9296877086162567,0.9929924051869999,1.1978315597224414,1.0,0.5681818181818182,0.3409090909090909,1.0,0.0,0.0
least_frequent__v2__nl_exp7_anchor,least_frequent__v2,least_frequent,mode_selection,2,nl_exp7_anchor,"Given a non-empty list, return a value with the lowest occurrence count, choosing the first such value on ties.",Build occurrence counts. Then scan the original list while tracking the best value and lowest count seen. Replace the best only when a strictly lower count is found. Output the best value.,False,35,36,35,True,1.4067121258803776,1.283758521080017,1.8284485799925667,1.7410717010498047,,0.5593139180115291,0.5791412591934204,0.9393888916288103,2.387586319872311,2.0,0.02857142857142857,0.0,,,
matrix_contains__v2__pseudocode,matrix_contains__v2,matrix_contains,matrix_search,2,pseudocode,"Given a matrix and a target value, determine whether the target occurs anywhere in the matrix.","PROCEDURE matrix_contains(item, current)
FOR value IN item
    FOR output IN value
        IF output = current
            RETURN TRUE
RETURN FALSE",False,28,39,38,True,0.7602523469709253,0.8122357130050659,0.8892407223251403,0.9277349710464478,0.7448095573622379,0.765111934981848,0.8078614175319672,0.9842545735208612,2.3454900715380638,1.0,0.3684210526315789,0.13157894736842105,1.0,0.0,0.0
clamp_values__v3__python_canonical,clamp_values__v3,clamp_values,bounded_numeric_transform,3,python_canonical,"Given a list of numbers and lower and upper bounds, clamp each value into the inclusive interval.","def clamp_values(n_count, element, x):
    entry = []
    for result in n_count:
        if result < element:
            entry.append(element)
        elif result > x:
            entry.append(x)
        else:
            entry.append(result)
    return entry",False,31,74,73,True,0.4164158715180772,0.0868430882692337,0.48023802145027034,0.09629016369581223,0.6902809772049151,0.8709970106409021,0.9859297871589661,0.9914076630383322,1.0922968864847773,1.0,0.6986301369863014,0.4657534246575342,0.967741935483871,0.0,0.03225806451612903
merge_sorted_ascending__v2__procedural_prose,merge_sorted_ascending__v2,merge_sorted_ascending,merge_sorted,2,procedural_prose,"Given two lists sorted in ascending order, merge them into one ascending list.","Define a procedure named merge_sorted_ascending that receives current and counter.
Set output to [].
Set item to 0.
Set value to 0.
While (item is less than len(current) and value is less than len(counter)), do the following.
    If current[item] is at most counter[value], do the following.
        Append current[item] to output.
        Increase item by 1.
    Otherwise, do the following.
        Append counter[value] to output.
        Increase value by 1.
Perform output.extend(current[item:]).
Perform output.extend(counter[value:]).
Return output.",False,27,156,155,True,0.5407704240548604,0.19268731772899628,0.6507919911937338,0.20974119007587433,0.6921114557037293,0.8311197033812923,0.9668365120887756,0.9840782227054719,1.0671166381844102,1.0,0.6129032258064516,0.36774193548387096,0.956989247311828,0.0,0.043010752688172046
contains_target__v2__python_opaque,contains_target__v2,contains_target,membership_test,2,python_opaque,"Given a list of values and a target, determine whether the target occurs in the list.","def zav0(mip0, tuk0):
    for qel0 in mip0:
        if qel0 == tuk0:
            return True
    return False",False,28,43,42,True,0.7683588890580549,0.19332768023014069,1.1235297056485987,0.22460751980543137,0.6622706263464698,0.7547419782550562,0.9609766602516174,0.9422334460985093,2.0564048226695464,1.0,0.5952380952380952,0.35714285714285715,1.0,0.0,0.0
contains_target__v2__python_canonical,contains_target__v2,contains_target,membership_test,2,python_canonical,"Given a list of values and a target, determine whether the target occurs in the list.","def contains_target(current, item):
    for value in current:
        if value == item:
            return True
    return False",False,28,31,30,True,0.41445721263686813,0.10330972820520401,0.4645681384950876,0.1060030609369278,0.473585290942962,0.872937090198199,0.9830575883388519,0.9938567856947581,0.9882947752368636,1.0,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0
merge_sorted_descending__v2__controlled_nl,merge_sorted_descending__v2,merge_sorted_descending,merge_sorted,2,controlled_nl,"Given two lists sorted in descending order, merge them into one descending list.","PROCEDURE merge_sorted_descending INPUT current, counter:
SET output TO [].
SET item TO 0.
SET value TO 0.
WHILE (item < len(current) AND value < len(counter)):
    IF current[item] >= counter[value]:
        EXECUTE output.append(current[item]).
        UPDATE item USING + 1.
    ELSE
        EXECUTE output.append(counter[value]).
        UPDATE value USING + 1.
EXECUTE output.extend(current[item:]).
EXECUTE output.extend(counter[value:]).
RETURN output",False,27,146,145,True,0.5319769600416325,0.11818629503250122,0.6466745520190733,0.13529562950134277,0.6789407619435583,0.8236184320573149,0.9815529584884644,0.9829265812347675,1.0408126364639116,1.0,0.6413793103448275,0.43448275862068964,0.9875,0.0,0.0125
is_prime__v3__python_opaque,is_prime__v3,is_prime,primality,3,python_opaque,"Given an integer n, determine whether it is prime.","def zav0(mip0):
    if mip0 < 2:
        return False
    tuk0 = 2
    while tuk0 * tuk0 <= mip0:
        if mip0 % tuk0 == 0:
            return False
        tuk0 += 1
    return True",False,21,76,75,True,0.3750926451846499,0.03942364454269409,0.5299367731659974,0.04185604676604271,0.3656882554448118,0.8881834954023361,0.9949900507926941,0.9750318296750387,1.1316376613758348,1.0,0.8,0.5733333333333334,1.0,0.0,0.0
rotate_left_one__v1__python_canonical,rotate_left_one__v1,rotate_left_one,rotation,1,python_canonical,"Given a non-empty list, rotate it left by one position.","def rotate_left_one(values):
    result = []
    for value in values[1:]:
        result.append(value)
    result.append(values[0])
    return result",False,24,46,45,True,0.3569801164952676,0.13274641335010529,0.381048227136489,0.13277320563793182,0.6332325646323119,0.8756636997063955,0.9748691916465759,0.99724456999037,0.5489871397737361,1.0,0.7111111111111111,0.37777777777777777,1.0,0.0,0.0
lcm_list__v1__controlled_nl,lcm_list__v1,lcm_list,lcm_family,1,controlled_nl,"Given a non-empty list of positive integers, compute the least common multiple of all values.","PROCEDURE lcm_list INPUT values:
SET current TO values[0].
FOR EACH value IN values[1:]:
    SET a TO current.
    SET b TO value.
    WHILE b != 0:
        SET (a, b) TO (b, (a % b)).
    SET current TO ((current // a) * value).
RETURN current",False,29,91,90,True,0.5584385152920731,0.18485303968191147,0.6467765160555751,0.20347219705581665,0.5756448244306832,0.8212280732062128,0.9646592140197754,0.9892515745427873,1.1643745562236745,1.0,0.6111111111111112,0.32222222222222224,1.0,0.0,0.0
first_even_index__v2__pseudocode,first_even_index__v2,first_even_index,first_match_index,2,pseudocode,"Given a list of integers, return the index of the first even value, or minus one if none exists.","PROCEDURE first_even_index(current)
FOR (item, value) IN enumerate(current)
    IF (value % 2) = 0
        RETURN item
RETURN -1",False,32,47,46,True,0.6130831453078629,0.3510776609182358,0.7186314649626856,0.39705777168273926,0.5634752395130428,0.7942121890575989,0.9182800650596619,0.9873349213081858,1.4545089551927801,1.0,0.5652173913043478,0.21739130434782608,1.0,0.0,0.0
flatten_lists__v3__pseudocode,flatten_lists__v3,flatten_lists,flatten_one_level,3,pseudocode,"Given a list of lists, flatten exactly one level into a single list.","PROCEDURE flatten_lists(entry)
x <- []
FOR element IN entry
    FOR result IN element
        x.append(result)
RETURN x",False,26,39,38,True,0.7548419878523993,0.8894667327404022,0.8959870074851144,1.002981722354889,0.8165909476829545,0.7567592749470159,0.7833496332168579,0.9826616958567971,1.605315578873208,1.0,0.42105263157894735,0.23684210526315788,1.0,0.0,0.0
scan_max__v2__procedural_prose,scan_max__v2,scan_max,scan_extremum,2,procedural_prose,"Given a non-empty list of numbers, find the largest value by scanning the list once.","Define a procedure named scan_max that receives current.
Set item to current[0].
For each value in current[1:], do the following.
    If value is greater than item, do the following.
        Set item to value.
Return item.",False,30,58,57,True,0.8378659738717895,0.6946404576301575,0.980281563541084,0.7888391017913818,0.871983661076606,0.7408251257842047,0.8071097731590271,0.9805251840959516,1.4546639362693226,1.0,0.3508771929824561,0.12280701754385964,1.0,0.0,0.0
