trajectory_id,task_id,family,representation,variant,task_text,reference_solution,alignment_method,boundary_crossed,reference_start_token_index,base_token_count_metadata,token_count,analysis_token_count,trajectory_valid,mean_entropy_top20,median_entropy_top20,std_entropy_top20,cumulative_entropy_top20,mean_entropy_valid_vocab,median_entropy_valid_vocab,std_entropy_valid_vocab,cumulative_entropy_valid_vocab,mean_p1,median_p1,mean_top20_mass,fraction_p1_ge_090,fraction_p1_ge_099,longest_run_p1_ge_090,longest_run_p1_ge_099,mean_abs_entropy_change_top20,mean_abs_entropy_change_valid_vocab,reference_in_top20_fraction,mean_reference_surprisal
filter_mapping_by_value__python__v1,filter_mapping_by_value,dictionary_transform,python,1,"Given a dictionary with numeric values and a threshold, return a new dictionary containing only entries whose value is greater than the threshold.","def filter_mapping_by_value(mapping, threshold):
    result = {}
    for key, value in mapping.items():
        if value > threshold:
            result[key] = value
    return result",fast_offsets,False,36,36,48,47,True,0.29238969465455117,0.03489461541175842,0.5119656321429568,13.742315648763906,0.3285388336219686,0.035331256687641144,0.6006892168181501,15.441325180232525,0.9153642920737571,0.9953197240829468,0.9957099671059466,0.7659574468085106,0.5531914893617021,26,21,0.3365341520832811,0.3847253639149763,0.9787234042553191,0.4643466397708138
least_frequent__python__v1,least_frequent,mode_selection,python,1,"Given a non-empty list, return a value with the lowest occurrence count, choosing the first such value on ties.","def least_frequent(values):
    counts = {}
    for value in values:
        counts[value] = counts.get(value, 0) + 1
    best = values[0]
    for value in values:
        if counts[value] < counts[best]:
            best = value
    return best",fast_offsets,False,35,35,76,75,True,0.4119073586066952,0.08398012071847916,0.6206243960019561,30.89305189550214,0.48382127914684436,0.08428458869457245,0.7773187284898333,36.28659593601333,0.8660138203700384,0.9840517044067383,0.9905272571245829,0.72,0.48,17,6,0.4116382221954818,0.5051452485898374,1.0,0.39954894291966414
count_divisors__python__v2,count_divisors,divisors,python,2,"Given a positive integer n, count its positive divisors.","def count_divisors(current):
    item = 0
    for value in range(1, current + 1):
        if current % value == 0:
            item += 1
    return item",fast_offsets,False,22,22,49,48,True,0.4112599983345717,0.11447130143642426,0.5743182037817558,19.740479920059443,0.47778423183020396,0.12448776513338089,0.7159406142319785,22.93364312784979,0.8735944020251433,0.9797671139240265,0.9913102351129055,0.7083333333333334,0.4166666666666667,13,8,0.37806650346263926,0.45428604782965193,0.9583333333333334,0.9079478724724291
insertion_sort_descending__nl__v2,insertion_sort_descending,insertion_sort,nl,2,"Given a list of numbers, sort it in descending order using insertion sort and return the sorted copy.","Copy the list. Starting with the second element, shift smaller earlier values one position right until the current value can be inserted in order. Output the copy.",fast_offsets,False,32,32,31,30,True,1.3205263366301854,1.2729753255844116,0.5805776380730854,39.61579009890556,1.518580961227417,1.3789172768592834,0.687488292014826,45.55742883682251,0.6065469294786453,0.5949501991271973,0.9723754405975342,0.1,0.0,2,0,0.5317376749268894,0.6484422190436001,0.8666666666666667,2.540325765311718
is_prime__python__v1,is_prime,primality,python,1,"Given an integer n, determine whether it is prime.","def is_prime(n):
    if n < 2:
        return False
    divisor = 2
    while divisor * divisor <= n:
        if n % divisor == 0:
            return False
        divisor += 1
    return True",fast_offsets,False,21,21,63,62,True,0.17627806844921584,0.02945883572101593,0.3162557480182119,10.929240243851382,0.18540361404220382,0.03293273597955704,0.33740120096505155,11.495024070616637,0.943368116694112,0.9962064027786255,0.9991454626283338,0.8387096774193549,0.6612903225806451,31,15,0.2168282253257873,0.2242458495767081,1.0,0.1682426010605622
count_divisors__nl__v1,count_divisors,divisors,nl,1,"Given a positive integer n, count its positive divisors.","Start a counter at zero. Examine every integer from one through n. If n is divisible by the current integer, increase the counter. Return the counter.",fast_offsets,False,22,22,33,32,True,1.1929426572751254,1.3428062796592712,0.6219118467638917,38.17416503280401,1.3621474374085665,1.4447330832481384,0.7752311230467913,43.58871799707413,0.6302131125703454,0.6045885682106018,0.9765227735042572,0.1875,0.0,2,0,0.7246152974905506,0.9052067437479573,0.96875,1.6038015777885448
linear_first_index__python__v2,linear_first_index,linear_search,python,2,"Given a list and a target, return the index of the first target occurrence or minus one if absent.","def linear_first_index(output, value):
    for item, current in enumerate(output):
        if current == value:
            return item
    return -1",fast_offsets,False,33,33,39,38,True,0.5144831954944253,0.21795214712619781,0.6147626322675949,19.550361428788165,0.5926539077971891,0.22742848098278046,0.7462113312883456,22.520848496293183,0.8291392600850055,0.9603520631790161,0.990492969751358,0.6052631578947368,0.3157894736842105,12,3,0.41255887082268206,0.49239017449734684,0.9736842105263158,1.3917864861848916
insertion_sort_descending__python__v2,insertion_sort_descending,insertion_sort,python,2,"Given a list of numbers, sort it in descending order using insertion sort and return the sorted copy.","def insertion_sort_descending(counter):
    output = counter[:]
    for value in range(1, len(output)):
        item = output[value]
        current = value - 1
        while current >= 0 and output[current] < item:
            output[current + 1] = output[current]
            current -= 1
        output[current + 1] = item
    return output",fast_offsets,False,32,32,97,96,True,0.27214952948186993,0.04449931159615517,0.4338354601839941,26.126354830259515,0.3017863207427733,0.0445951484143734,0.5061363447742208,28.971486791306233,0.9145749776313702,0.9943393468856812,0.9965614477793375,0.75,0.5520833333333334,38,11,0.30751929194344774,0.3484145919833712,0.9583333333333334,0.5321124507723288
invert_unique_map__python__v1,invert_unique_map,dictionary_transform,python,1,"Given a dictionary whose values are unique, return a new dictionary mapping each original value to its original key.","def invert_unique_map(mapping):
    result = {}
    for key, value in mapping.items():
        result[value] = key
    return result",fast_offsets,False,31,31,38,37,True,0.35476493541264553,0.13221587240695953,0.5056295792478567,13.126302610267885,0.39927140604924866,0.13979363441467285,0.6180728358865408,14.7730420238222,0.888725468435803,0.978681743144989,0.9944172388798481,0.7027027027027027,0.43243243243243246,9,5,0.3924830653122626,0.4460725605442551,0.972972972972973,0.8225986706575723
factorial_iterative__python__v3,factorial_iterative,factorial_product,python,3,"Given a nonnegative integer n, compute n factorial iteratively.","def factorial_iterative(element):
    entry = 1
    for x in range(2, element + 1):
        entry *= x
    return entry",fast_offsets,False,24,24,38,37,True,0.4329505125815804,0.20990554988384247,0.5251036261227003,16.019168965518475,0.5047943309402546,0.22575624287128448,0.6723346611701698,18.67739024478942,0.8777233748822599,0.9644391536712646,0.9903300001814559,0.6486486486486487,0.32432432432432434,6,6,0.46984154710339177,0.5458140201970108,0.9459459459459459,1.043055908763907
bubble_sort_descending__nl__v3,bubble_sort_descending,bubble_sort,nl,3,"Given a list of numbers, sort it in descending order using bubble sort and return the sorted copy.","Proceed as follows. Copy the input list. Repeatedly scan adjacent pairs and swap them when the left value is less than the right value. After enough passes, return the copy.",fast_offsets,False,31,31,38,37,True,1.1665504658846437,1.3364108800888062,0.7331816360093569,43.162367237731814,1.369480583967792,1.4163129329681396,0.9040240935798938,50.670781606808305,0.6428209837224033,0.5972099900245667,0.9695726391431447,0.2702702702702703,0.08108108108108109,3,1,0.8284526145499613,0.9933876895035306,0.8648648648648649,2.280840485756336
partition_by_sign__python__v2,partition_by_sign,partition,python,2,"Given a list of numbers, return two lists: negative values first and nonnegative values second, preserving input order within each group.","def partition_by_sign(output):
    item = []
    value = []
    for current in output:
        if current < 0:
            item.append(current)
        else:
            value.append(current)
    return item, value",fast_offsets,False,37,37,60,59,True,0.45373598483225364,0.06643520295619965,0.6800104637853909,26.770423105102964,0.5332943881561948,0.07170204818248749,0.8365610993020725,31.464368901215494,0.8564319979336302,0.9905245304107666,0.9897183341495062,0.7288135593220338,0.5254237288135594,20,10,0.4732709829695523,0.5672300350772024,0.9322033898305084,0.8349922224726346
rotate_left_one__nl__v2,rotate_left_one,rotation,nl,2,"Given a non-empty list, rotate it left by one position.","Build an empty result list. Add every element except the first in original order, then add the original first element. Output the result.",fast_offsets,False,25,25,27,26,True,1.0827620166998644,0.8467828035354614,0.5801307433019859,28.151812434196472,1.2935843490637267,1.134160041809082,0.7547380829312975,33.63319307565689,0.6552049322770193,0.7117249667644501,0.9709551265606513,0.15384615384615385,0.0,4,0,0.561211576461792,0.673854010105133,0.9615384615384616,2.2528571287313333
rotate_right_one__nl__v3,rotate_right_one,rotation,nl,3,"Given a non-empty list, rotate it right by one position.","Initialize an empty result list. Place the original last element, then append every earlier element in original order. Produce the result.",fast_offsets,False,25,25,26,25,True,1.3618013203144073,1.4977612495422363,0.6548910745522453,34.045033007860184,1.6511818993091583,1.7010717391967773,0.8666308693551381,41.27954748272896,0.5774741131067276,0.49466079473495483,0.9573200750350952,0.16,0.0,1,0,0.7540437603990237,0.9911027525862058,0.88,2.862266204357147
product_one_to_n__nl__v2,product_one_to_n,factorial_product,nl,2,"Given a positive integer n, compute the product of all integers from one through n.","Begin a product at one. Inspect every integer from one through n, multiplying it into the product. Output the final product.",fast_offsets,False,28,28,27,26,True,1.3016314913447087,1.410180687904358,0.6165456058312067,33.842418774962425,1.5072465848464232,1.5908968448638916,0.7752815332729082,39.188411206007004,0.5643593497001208,0.5114877969026566,0.9717357479608976,0.11538461538461539,0.0,1,0,0.7663259947299957,0.9480054163932801,0.9615384615384616,1.7377620521359718
digit_sum__python__v1,digit_sum,digit_aggregate,python,1,"Given a nonnegative integer, compute the sum of its decimal digits.","def digit_sum(number):
    total = 0
    while number > 0:
        total += number % 10
        number //= 10
    return total",fast_offsets,False,25,25,42,41,True,0.3181576048792056,0.05124061927199364,0.5254633662670788,13.04446180004743,0.35418366711737914,0.05271357297897339,0.6004478819037294,14.521530351812544,0.9059553211782037,0.9931014776229858,0.9957703599115697,0.7804878048780488,0.5365853658536586,9,7,0.40718366704750225,0.45378625658013333,1.0,0.2313825230101806
is_subset__nl__v3,is_subset,set_relation,nl,3,"Given two collections, determine whether every value in the first collection occurs in the second.","Process each value in the first collection. If any value is absent from the second collection, return false. Produce true if every value is present.",fast_offsets,False,27,27,30,29,True,0.9728068736349714,0.9560617208480835,0.6096570879638206,28.21139933541417,1.076538685709238,1.068288803100586,0.6713083560635866,31.219621885567904,0.684882026294182,0.6527042984962463,0.9880839750684541,0.27586206896551724,0.06896551724137931,3,2,0.5413339231163263,0.5542175743196692,0.9655172413793104,1.345089954316038
